Predicted Price
1599.0250000000015
1313.9709999999998
1614.6910000000003
1269.371
1318.8590000000002
1373.8389999999997
1645.9260000000006
1580.9084999999998
1318.5560000000003
1298.7649999999994
1849.2739999999988
1274.2979999999995
1604.3620000000008
1588.3640000000003
1249.3839999999993
1382.3209999999997
1323.98
1286.5379999999996
1544.7679999999998
1528.9260000000004
1497.9549999999997
1277.2830000000013
1371.411
1461.1119999999999
1278.724000000001
1520.7655000000004
1505.5820000000008
1582.5055
1227.3889999999985
1365.7030000000004
1717.080999999998
1238.1539999999993
1454.454499999998
1296.2040000000009
1525.0020000000006
1418.5030000000002
1280.9879999999998
1561.7069999999999
1342.180599999999
1214.0310000000002
1297.1799999999985
1356.0850000000005
1378.055000000001
1560.5929999999998
1306.7809999999997
1120.4630000000004
1388.2519999999984
1333.9240000000004
1387.1960000000004
1557.3444999999992
1337.2257999999993
1218.1590000000006
1577.197
1587.2900000000002
1711.7730000000004
1293.478600000001
1382.0079999999996
1740.1139999999991
1535.6879999999996
1308.2259999999997
1561.0435
1283.8280000000018
1322.9180000000006
1266.6600000000005
1378.2880000000007
1120.8640000000003
1343.005999999999
1396.5239999999994
1351.643000000001
1618.4639999999988
1402.2060000000006
1369.1619999999998
1639.9399999999996
1349.8339999999994
1375.5009999999997
1328.4589999999998
1425.0890000000006
1309.6949999999988
1317.2130000000004
1276.8509999999992
1497.7769999999996
1377.389500000001
1447.1859999999995
1320.5620000000015
1450.3090000000004
1291.6412000000003
1137.3235000000009
1544.634000000001
1829.263
1243.322999999999
1701.8169999999996
1373.3480000000004
1288.3500000000001
1284.1650000000009
1288.192
1662.429999999999
1434.161999999999
1217.8889999999985
1706.7649999999987
1452.3570000000002
1677.0009999999995
1628.793999999999
1291.998999999999
1287.1515000000006
1268.332400000001
1394.0510000000004
1857.557999999999
1222.9399999999996
1298.835999999999
1654.829999999999
1327.7940000000006
1369.4820000000002
1642.452999999999
1787.930999999999
1350.464000000001
1499.4279999999997
1305.8809999999996
1616.3670000000002
1305.7949999999987
1399.9130000000002
1672.0649999999982
1345.5210000000013
1335.229
1374.011999999998
1361.2749999999985
1333.2460000000012
1286.5490000000007
1292.0615999999998
1357.3820000000017
1637.4140000000002
1599.717999999998
1370.8069999999989
1415.0230000000004
1150.4689999999987
1612.641999999999
1312.3310000000006
1949.6714999999988
1306.0809999999994
1205.534
1329.5969999999993
1827.1799999999996
1577.48
1331.7349999999992
1241.4065
1271.9290000000003
1657.5590000000022
1671.72
1744.8650000000002
1743.2470000000008
1277.3589999999988
1292.7121999999993
1310.7619999999995
1334.9050000000016
1251.8474999999996
1255.3560000000007
1727.7185000000004
1643.2580000000014
1140.8800000000017
1900.1565000000014
1182.8254999999986
1812.567000000001
1247.1329999999994
1574.3409999999994
1134.089500000001
